fact_id,DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
37044,20221110,8,93,160,14,967,123.3697944,125.5440064,718.0861992
37045,20231017,183,62,147,14,906,101.3159409,54.3133687,750.3706904
37046,20150802,23,24,35,14,315,38.20986226,19.14324186,257.6468959
37047,20210827,242,13,179,2,971,47.50868435,56.70525014,866.7860655
37048,20161122,151,67,103,3,836,50.44172485,108.138132,677.4201431
37049,20210911,226,72,106,6,743,97.42842398,60.70093232,584.8706437
37050,20210123,240,41,199,15,549,72.72447929,56.14939243,420.1261283
37051,20230615,221,17,158,18,749,29.60518384,87.15203844,632.2427777
37052,20240106,89,13,99,14,497,59.31348027,64.94197673,372.744543
37053,20210824,145,80,89,9,533,47.24536691,70.09372762,415.6609055
37054,20140509,105,86,131,15,491,69.7624255,49.8004552,371.4371193
37055,20190211,10,56,88,4,875,104.4296553,109.5029609,661.0673838
37056,20150130,106,7,38,1,358,34.62615135,34.88685208,288.4869966
37057,20170527,90,61,75,12,438,29.17186472,50.06862291,358.7595124
37058,20240705,85,84,14,12,577,74.83592462,40.1524586,462.0116168
37059,20151109,132,43,1,12,683,74.14512161,74.08787108,534.7670073
37060,20201107,50,13,54,9,554,50.68666067,50.46552055,452.8478188
37061,20140612,195,96,214,1,244,21.71136369,19.53728622,202.7513501
37062,20161125,55,30,194,13,830,100.0376005,117.3463859,612.6160136
37063,20220613,119,73,46,4,254,21.3093205,24.59132141,208.0993581
37064,20160524,84,49,74,5,468,41.64890741,50.96027398,375.3908186
37065,20151003,65,16,42,10,290,17.1043003,18.00063176,254.8950679
37066,20150327,186,58,182,13,614,69.81303898,39.80020333,504.3867577
37067,20160101,51,16,169,13,369,26.6409525,27.3937269,314.9653206
37068,20200514,134,97,145,14,498,10.83965308,32.27097755,454.8893694
37069,20151027,134,92,36,3,278,29.99913632,25.29472776,222.7061359
37070,20140421,217,66,191,18,362,31.80413425,43.76202794,286.4338378
37071,20191006,77,30,55,9,176,15.11386361,11.84891773,149.0372187
37072,20140327,70,46,208,6,798,68.51603232,52.78213692,676.7018308
37073,20170311,201,90,26,3,204,8.671926127,24.96906977,170.3590041
37074,20201212,222,74,178,17,143,11.55181074,17.0698662,114.3783231
37075,20170831,15,23,67,3,879,28.54534546,61.12825314,789.3264014
37076,20210801,79,1,167,4,984,44.02858097,55.12193907,884.84948
37077,20180917,223,77,93,4,874,32.13849704,96.90153604,744.9599669
37078,20210514,165,47,17,15,673,34.83688191,62.70107549,575.4620426
37079,20180403,71,84,26,2,758,90.96070895,65.97164085,601.0676502
37080,20221229,66,15,158,7,599,40.26855685,64.54341519,494.188028
37081,20170125,23,14,85,12,695,89.01127759,102.5415625,503.4471599
37082,20190419,133,99,171,1,152,7.317762278,22.01732338,122.6649143
37083,20161009,205,34,62,8,206,19.79184439,27.30691927,158.9012363
37084,20240313,21,79,49,18,221,32.50328047,16.09344862,172.4032709
37085,20150630,220,26,190,11,912,119.9114802,104.3038844,687.7846354
37086,20171220,41,75,214,18,116,15.10299658,8.108158072,92.78884535
37087,20171004,212,18,144,7,999,125.2244507,79.01199473,794.7635546
37088,20201120,240,19,121,3,316,33.97623068,22.09079369,259.9329756
37089,20210716,162,2,167,1,811,33.05472887,106.3935907,671.5516804
37090,20140805,110,16,169,16,880,106.8952122,101.2261398,671.878648
37091,20240524,199,38,136,1,642,63.77494977,50.45921693,527.7658333
37092,20180201,175,24,188,11,865,93.72183576,56.33045438,714.9477099
37093,20171025,182,24,147,9,293,21.75521414,22.188942,249.0558439
37094,20190509,174,17,144,9,487,15.58200424,30.82808106,440.5899147
37095,20210824,191,80,98,4,179,4.949458267,22.01483312,152.0357086
37096,20220213,96,8,67,4,947,73.07982356,50.02574511,823.8944313
37097,20240524,229,38,97,1,853,47.39085354,45.2973134,760.3118331
37098,20210130,38,95,50,2,213,13.98711839,23.12948056,175.8834011
37099,20160721,123,19,26,15,282,37.20440124,26.95658321,217.8390155
37100,20180708,143,10,170,4,111,4.604423422,16.03828439,90.35729218
37101,20140517,97,75,50,3,287,32.54416376,26.8637964,227.5920398
37102,20191028,197,92,158,7,177,23.18817102,12.70895613,141.1028728
37103,20190419,114,52,41,9,104,10.15995473,14.18890475,79.65114052
37104,20180824,157,84,149,10,475,36.65874461,60.03952044,378.301735
37105,20200207,115,50,107,14,856,100.3829697,55.05102286,700.5660074
37106,20211219,181,71,213,1,499,45.88024858,52.59560767,400.5241438
37107,20211019,156,67,209,4,886,48.85007073,83.94657027,753.203359
37108,20180628,224,53,99,2,508,14.04474583,41.06294016,452.892314
37109,20190717,229,24,103,16,536,13.98363539,52.4814046,469.53496
37110,20190819,86,6,162,20,720,88.13244029,69.56259318,562.3049665
37111,20201019,224,11,75,5,837,41.24567895,92.96933668,702.7849844
37112,20180715,172,43,198,16,922,124.4994935,50.81666261,746.6838439
37113,20230711,173,96,4,18,174,5.566140598,9.370079073,159.0637803
37114,20190305,80,67,189,20,432,57.85019735,33.92126495,340.2285377
37115,20140226,36,33,139,6,540,80.70415756,34.17354733,425.1222951
37116,20201016,213,10,10,15,972,54.76252741,119.6204221,797.6170505
37117,20230728,158,48,10,3,164,13.59421966,19.08948964,131.3162907
37118,20200826,28,67,136,11,291,40.77272582,36.24932491,213.9779493
37119,20230110,134,87,155,11,305,21.31249156,27.75629866,255.9312098
37120,20190831,216,32,73,13,221,30.37908779,17.62294256,172.9979696
37121,20230624,120,64,94,7,303,37.54300844,35.97632631,229.4806653
37122,20191117,106,62,206,3,490,50.13916755,36.38523651,403.4755959
37123,20160107,61,66,153,17,500,55.3912548,37.54446571,407.0642795
37124,20150926,86,43,30,14,563,45.10313218,47.18501624,470.7118516
37125,20231208,237,58,112,10,548,40.15890322,54.89936129,452.9417355
37126,20220307,215,12,63,2,329,21.17232442,28.33343159,279.494244
37127,20190227,167,74,15,12,991,126.8629051,50.33075442,813.8063405
37128,20211106,31,59,213,14,971,68.14558586,98.99592813,803.858486
37129,20210703,46,76,80,6,834,79.61524617,108.5739705,645.8107833
37130,20190326,157,64,62,13,432,32.7234793,30.22601979,369.0505009
37131,20230202,89,20,107,6,368,53.04381262,20.00949532,294.9466921
37132,20230627,32,81,182,11,442,24.25699575,40.56361899,377.1793853
37133,20160529,205,48,216,4,181,13.62772657,19.8140891,147.5581843
37134,20240124,28,28,92,7,585,76.97880733,32.81863013,475.2025625
37135,20190222,67,22,127,14,322,41.84845587,34.89978965,245.2517545
37136,20210905,146,68,49,16,218,24.0793167,18.60039143,175.3202919
37137,20160519,107,58,81,2,572,73.47801965,35.43066165,463.0913187
37138,20140621,235,99,9,13,502,59.34150519,35.35707105,407.3014238
37139,20160717,52,32,80,3,304,45.48391681,22.25582706,236.2602561
37140,20170806,164,15,84,18,340,39.07534618,42.39027734,258.5343765
37141,20141112,7,9,181,10,945,120.8495227,64.11146484,760.0390125
37142,20211205,7,20,17,7,652,80.95151785,65.26664018,505.781842
37143,20211127,4,7,136,5,463,36.53466235,24.99940345,401.4659342
37144,20200308,195,36,44,16,145,3.056279414,9.970095454,131.9736251
37145,20230627,34,51,34,8,156,21.44984639,9.877595249,124.6725584
37146,20220206,28,68,79,18,935,24.42161093,49.56290287,861.0154862
37147,20171209,122,57,76,18,152,15.53740188,21.1228612,115.3397369
37148,20240214,12,87,114,8,385,7.778802597,34.52961931,342.6915781
37149,20231114,226,53,193,16,917,82.8972624,117.0049261,717.0978115
37150,20210816,235,19,87,17,346,49.51524657,47.83816338,248.64659
37151,20140212,33,9,89,13,921,100.7379202,115.9560966,704.3059832
37152,20150430,92,45,74,5,632,30.79868009,63.15561067,538.0457092
37153,20200908,89,46,117,20,896,51.13603489,81.6164098,763.2475553
37154,20190711,118,46,212,10,451,63.98931833,51.03768649,335.9729952
37155,20181025,151,16,70,7,172,13.23177331,11.87132952,146.8968972
37156,20200930,197,14,130,10,824,52.19727607,60.85751326,710.9452107
37157,20170613,15,29,187,11,797,40.68587065,52.37612665,703.9380027
37158,20170330,165,8,39,15,564,77.07739062,67.31709911,419.6055103
37159,20171221,245,49,209,5,553,55.3785638,48.92073172,448.7007045
37160,20220923,237,85,128,20,218,23.08863543,32.64006317,162.2713014
37161,20170712,194,20,200,15,362,22.37452923,49.96659122,289.6588796
37162,20240513,106,94,59,11,330,44.45245022,41.51159092,244.0359589
37163,20181114,21,38,63,13,742,48.9861512,85.00535,608.0084988
37164,20150723,108,33,152,11,865,58.52893334,52.51685199,753.9542147
37165,20210329,165,29,127,3,345,22.41770509,43.09577601,279.4865189
37166,20210628,35,42,175,11,791,37.01836921,100.2961842,653.6854466
37167,20190402,113,97,69,7,138,16.64383859,17.0830545,104.2731069
37168,20150305,61,77,127,13,455,28.74014563,55.23447177,371.0253826
37169,20220324,159,68,160,8,109,15.041719,8.87045869,85.08782231
37170,20160303,49,83,170,8,896,76.06806556,108.4834281,711.4485063
37171,20211204,243,89,71,16,407,18.27525505,51.49243861,337.2323063
37172,20170808,209,38,207,17,361,25.82082501,38.16814365,297.0110313
37173,20141205,224,59,98,13,579,62.61889914,42.33609709,474.0450038
37174,20170901,65,16,55,11,374,13.37558501,39.01215948,321.6122555
37175,20161201,14,24,6,13,563,37.49360673,37.60619022,487.900203
37176,20151118,11,51,9,7,550,74.2396226,27.78474136,447.975636
37177,20190114,57,9,25,8,135,3.620490295,10.99610191,120.3834078
37178,20171210,228,39,198,16,711,43.85744902,87.96953247,579.1730185
37179,20210516,147,17,106,4,948,78.13442542,68.2363823,801.6291923
37180,20141205,37,53,70,19,136,14.51774381,15.34491501,106.1373412
37181,20170906,201,7,42,3,139,17.04218185,15.71367192,106.2441462
37182,20191112,133,60,33,12,865,38.98867558,114.4887149,711.5226095
37183,20200903,31,88,11,13,129,8.128564773,10.18588636,110.6855489
37184,20161002,110,24,75,5,162,3.256440928,21.56792754,137.1756315
37185,20200817,52,55,183,5,199,22.7364564,22.6849947,153.5785489
37186,20200619,194,1,19,7,998,119.4450964,108.9965807,769.5583229
37187,20220610,241,32,194,2,724,50.80807636,64.24439236,608.9475313
37188,20171111,172,82,83,11,633,15.69837833,85.54656076,531.7550609
37189,20220920,63,16,189,9,140,7.933575773,19.62584761,112.4405766
37190,20140110,208,71,104,8,789,95.00185513,86.00506886,607.993076
37191,20150128,121,72,33,13,893,27.57394724,49.59982405,815.8262287
37192,20240307,178,34,176,19,718,67.50130198,71.18513709,579.3135609
37193,20170729,18,58,142,5,213,31.1164499,24.16388564,157.7196645
37194,20141215,217,53,62,2,366,40.24055244,47.70016428,278.0592833
37195,20190103,82,59,56,8,542,26.13925206,39.58765791,476.27309
37196,20151219,203,60,21,10,602,45.49081602,82.41617426,474.0930097
37197,20220306,101,78,2,5,270,35.52465413,17.04891799,217.4264279
37198,20210122,52,91,159,14,389,19.39080228,24.10473723,345.5044605
37199,20181113,175,47,38,5,584,51.45667648,34.63208113,497.9112424
37200,20170627,139,98,124,4,429,62.26652023,23.81177058,342.9217092
37201,20230909,204,53,99,11,155,14.49283325,19.02882369,121.4783431
37202,20160716,208,45,38,11,382,29.09693395,40.91001874,311.9930473
37203,20140626,111,41,105,2,139,5.726742506,9.30884659,123.9644109
37204,20181225,56,1,67,16,165,11.68943248,19.56419284,133.7463747
37205,20150819,188,39,68,20,473,52.45153363,40.53712823,380.0113381
37206,20140226,45,97,128,15,905,80.79289494,126.2482712,697.9588338
37207,20140830,66,19,192,6,158,15.29854638,10.13889687,132.5625568
37208,20150222,188,81,199,13,828,18.4919558,86.73512135,722.7729229
37209,20170929,158,37,59,4,378,23.85397504,24.48798147,329.6580435
37210,20140208,195,28,93,10,898,94.90780139,126.0775161,677.0146825
37211,20200211,21,59,87,5,399,57.38606949,52.31430198,289.2996285
37212,20210409,158,21,183,14,162,21.42273765,11.84958239,128.72768
37213,20201206,119,34,91,16,189,27.53408434,20.93318858,140.5327271
37214,20191228,154,66,192,13,590,73.36847515,51.68106767,464.9504572
37215,20220815,64,99,36,13,642,81.62162473,48.84484064,511.5335346
37216,20201015,228,68,139,7,950,59.75421555,105.1406236,785.1051608
37217,20240415,230,34,108,6,902,39.82894502,93.51503253,768.6560225
37218,20230916,232,9,36,16,354,30.59510687,51.17243308,272.23246
37219,20170208,183,93,11,18,348,29.99748061,30.54022173,287.4622977
37220,20190228,43,31,148,6,698,65.56548178,86.12038464,546.3141336
37221,20240220,80,6,183,7,471,40.02327154,34.49596307,396.4807654
37222,20211121,185,21,107,12,110,13.69644811,6.94738394,89.35616795
37223,20190621,58,80,80,6,133,10.68557646,19.02076864,103.2936549
37224,20170307,206,81,9,10,169,9.921918755,9.088489696,149.9895915
37225,20230430,108,72,138,6,150,3.103322771,12.31256273,134.5841145
37226,20211107,28,29,196,18,388,26.19592694,22.64048552,339.1635875
37227,20211222,231,70,69,16,783,58.00892431,103.6451599,621.3459158
37228,20170317,213,18,27,10,370,32.30832364,50.16621839,287.525458
37229,20180214,58,84,33,17,981,102.4252004,91.07703032,787.4977693
37230,20200406,2,25,125,17,234,25.23487044,28.82491223,179.9402173
37231,20160104,223,58,159,2,763,95.38318204,107.4978967,560.1189212
37232,20240405,103,75,143,6,667,16.78961318,92.49630212,557.7140847
37233,20180616,166,3,162,11,805,109.8286182,106.6388558,588.532526
37234,20201017,159,33,92,11,854,113.7017499,72.26123133,668.0370188
37235,20200429,191,30,36,4,207,7.12378834,24.17411389,175.7020978
37236,20170227,72,91,183,15,592,33.51075814,65.63041104,492.8588308
37237,20171019,143,29,17,12,751,110.0564656,93.1441243,547.7994101
37238,20240402,219,26,201,17,908,136.1133821,60.13583689,711.7507811
37239,20200603,211,76,82,8,563,55.81966166,38.24428879,468.9360495
37240,20221018,186,55,66,12,779,115.225667,115.0014373,548.7728958
37241,20210730,247,18,164,16,284,15.63236798,37.46957493,230.8980571
37242,20171112,187,65,89,10,325,47.90759661,20.42743,256.6649734
37243,20170501,220,24,135,4,526,17.55236313,58.33903218,450.1086047
37244,20140722,102,13,38,11,284,35.78806205,36.56340435,211.6485336
37245,20170708,142,6,30,1,741,26.84129355,57.42527893,656.7334275
37246,20150128,150,42,73,20,686,52.17624377,100.8275547,532.9962015
37247,20150119,245,12,168,8,112,4.37247622,14.78632517,92.84119861
37248,20231230,46,18,13,15,518,69.31300766,30.78613299,417.9008594
37249,20210626,220,80,152,13,202,24.91188888,16.22040867,160.8677025
37250,20140326,31,93,112,18,150,17.14218398,20.27102805,112.586788
37251,20201026,202,65,22,8,925,120.4195706,125.2095318,679.3708976
37252,20150729,33,14,8,18,393,32.59379107,40.9394245,319.4667844
37253,20151016,18,43,144,17,759,62.45706583,60.04194835,636.5009858
37254,20150422,229,22,155,4,375,38.4582274,42.84773817,293.6940344
37255,20240502,108,8,176,13,304,7.135450267,30.6698149,266.1947348
37256,20220608,215,17,27,16,454,28.57998343,56.73264525,368.6873713
37257,20220529,49,99,5,3,805,91.36347893,56.43029226,657.2062288
37258,20150925,143,54,161,3,222,7.202829866,19.19703365,195.6001365
37259,20150117,13,15,7,20,752,112.3502997,78.9716346,560.6780657
37260,20170425,195,31,73,13,872,110.520422,72.86253729,688.6170407
37261,20201122,148,15,6,20,688,67.70143847,37.15547208,583.1430894
37262,20140930,120,32,31,2,688,77.20055434,101.0173674,509.7820783
37263,20191004,207,45,129,18,872,29.67651823,49.06542598,793.2580558
37264,20190926,53,39,71,15,594,54.82320406,57.48852767,481.6882683
37265,20180124,207,43,183,17,871,90.84081152,78.62578366,701.5334048
37266,20201101,217,46,185,7,118,14.75145235,9.342936702,93.90561095
37267,20240720,142,27,66,2,420,58.4869679,32.20780665,329.3052254
37268,20141207,204,80,63,13,423,16.65268407,21.86884714,384.4784688
37269,20230111,224,91,103,20,125,15.70377701,14.71084175,94.58538125
37270,20161119,75,94,74,3,700,47.11545721,98.32912741,554.5554154
37271,20151225,64,38,199,4,816,45.46653726,108.1600517,662.373411
37272,20151005,206,14,6,10,344,43.38893764,24.27969724,276.3313651
37273,20160731,231,49,201,14,817,57.21426195,79.02948508,680.756253
37274,20141018,171,66,45,16,693,50.71159433,76.90818412,565.3802216
37275,20170124,133,87,97,13,811,114.8826937,89.42382446,606.6934818
37276,20220415,131,61,78,16,987,124.7102193,122.8378982,739.4518824
37277,20140828,176,56,179,16,765,39.79371516,99.09560299,626.1106819
37278,20190226,84,21,144,20,454,18.31680283,25.45493511,410.2282621
37279,20150405,104,57,12,3,175,23.99563417,14.2317345,136.7726313
37280,20180218,169,97,57,5,746,70.33014616,60.61630706,615.0535468
37281,20170518,114,55,108,2,152,20.46700489,17.48012971,114.0528654
37282,20150622,25,30,172,14,890,117.2964127,106.758743,665.9448443
37283,20190106,102,68,92,15,459,42.90845782,45.16945549,370.9220867
37284,20180921,46,27,103,3,234,20.83959644,34.01746737,179.1429362
37285,20201117,51,73,62,16,262,25.09939967,16.26085444,220.6397459
37286,20220901,216,17,192,3,712,98.86109996,38.21064836,574.9282517
37287,20170223,132,46,146,5,264,34.10896908,22.49806604,207.3929649
37288,20200729,124,99,179,16,859,61.7996654,86.02503023,711.1753044
37289,20180504,61,23,157,13,148,18.5772107,17.88246141,111.5403279
37290,20210627,63,25,151,18,935,86.55890543,93.58018385,754.8609107
37291,20200625,133,56,146,4,818,28.67585891,52.0946294,737.2295117
37292,20150219,14,99,33,20,305,40.83266779,15.45249787,248.7148343
37293,20210225,12,24,148,11,199,23.26802498,27.19459609,148.5373789
37294,20180424,170,86,23,19,813,60.4002679,41.39888438,711.2008477
37295,20160624,56,7,147,10,924,49.3172455,113.6918644,760.9908901
37296,20190713,77,58,138,11,514,69.41272908,27.21963801,417.3676329
37297,20171230,161,60,145,2,374,21.48026024,28.61110203,323.9086377
37298,20161105,90,60,81,12,457,29.56755193,48.14047559,379.2919725
37299,20240320,30,17,31,19,895,109.8982956,127.7385269,657.3631775
37300,20171117,75,42,153,11,903,44.94721585,67.34218234,790.7106018
37301,20161213,92,50,184,2,884,27.4945117,96.43191148,760.0735768
37302,20151029,211,17,174,10,847,56.5811894,77.79346443,712.6253462
37303,20201025,88,54,92,20,447,63.68511173,65.15146141,318.1634269
37304,20151031,201,20,190,20,496,12.622767,69.59496101,413.782272
37305,20200123,118,48,134,13,765,25.11534237,68.87190072,671.0127569
37306,20230329,38,83,79,3,369,29.04960127,32.26861,307.6817887
37307,20180517,149,56,11,17,983,32.20818199,62.05342557,888.7383924
37308,20160726,159,83,74,4,632,56.53068758,65.45903365,510.0102788
37309,20240330,206,54,158,12,316,34.75696601,24.61041804,256.6326159
37310,20140404,11,58,77,7,538,24.98117723,31.8645251,481.1542977
37311,20190115,94,56,180,2,318,15.13524751,40.59269126,262.2720612
37312,20180514,87,10,63,1,842,28.47833842,95.91740155,717.60426
37313,20161009,202,63,75,3,269,36.88132505,29.30159031,202.8170846
37314,20240407,122,65,107,2,447,19.64657529,38.78184366,388.571581
37315,20211121,196,47,95,12,114,3.608812191,13.22791672,97.16327109
37316,20161123,230,68,157,9,861,32.45562455,109.1903264,719.3540491
37317,20160316,53,22,217,4,427,42.68253165,25.03468709,359.2827813
37318,20240203,245,99,137,16,686,40.70427965,92.77788903,552.5178313
37319,20181003,116,36,31,18,219,4.513529023,28.19209315,186.2943778
37320,20150919,55,72,65,17,937,140.0599272,122.4038877,674.5361852
37321,20191226,224,60,179,7,414,8.760279602,41.3634367,363.8762837
37322,20140520,215,62,179,11,537,38.03358803,42.65005941,456.3163526
37323,20160314,138,41,172,9,984,59.04555202,131.647085,793.307363
37324,20230122,246,71,11,9,278,31.63418926,38.87966648,207.4861443
37325,20140819,220,9,102,15,246,25.53596362,28.37980379,192.0842326
37326,20180706,109,45,43,11,792,87.06289424,104.9526062,599.9844995
37327,20150113,168,46,56,3,258,6.886620101,18.07835437,233.0350255
37328,20231214,49,23,16,17,743,85.27125675,74.73467373,582.9940695
37329,20221028,125,63,177,1,938,81.16226853,115.3529256,741.4848059
37330,20230926,87,35,124,10,447,30.90234256,56.46737697,359.6302805
37331,20220709,48,91,204,20,761,17.35927394,69.8546614,673.7860647
37332,20230807,51,71,123,15,222,27.66714359,19.4504795,174.8823769
37333,20240721,16,14,119,7,992,71.50997771,109.4926692,810.9973531
37334,20190726,108,54,116,1,503,47.11016763,34.553986,421.3358464
37335,20170505,88,38,209,8,403,40.98659845,47.21221855,314.801183
37336,20231007,123,27,104,7,525,38.97271091,42.152426,443.8748631
37337,20161109,129,3,121,10,902,81.33946167,132.3246128,688.3359255
37338,20180416,20,49,161,18,156,12.89633016,21.2239427,121.8797271
37339,20140801,33,50,144,9,371,55.21317197,27.81075221,287.9760758
37340,20190420,168,21,9,17,753,99.59363293,104.4382255,548.9681415
37341,20150310,144,94,49,7,915,89.9081191,102.0782609,723.01362
37342,20220209,24,14,117,13,266,20.54417248,34.15371539,211.3021121
37343,20151022,216,16,211,4,712,97.66466999,86.32650126,528.0088287
37344,20180711,193,16,17,18,842,69.75526167,42.94760162,729.2971367
37345,20180403,154,26,93,4,809,31.82065656,77.54310328,699.6362402
37346,20201222,98,7,162,15,280,13.08102143,18.64719094,248.2717876
37347,20140310,48,83,116,5,336,37.01396202,41.03118886,257.9548491
37348,20161127,96,31,209,1,299,28.61627526,27.35895016,243.0247746
37349,20190520,49,20,117,6,694,37.18648973,100.0612541,556.7522562
37350,20230914,249,28,100,15,629,25.24817534,90.21027779,513.5415469
37351,20240321,205,27,142,7,907,122.6425082,77.01350043,707.3439914
37352,20180709,149,20,44,6,987,70.04057641,109.6240806,807.335343
37353,20140804,180,3,166,10,483,37.73914147,48.35313481,396.9077237
37354,20210630,186,39,3,17,594,71.87803322,73.49088115,448.6310856
37355,20180913,72,20,136,10,507,67.35746407,45.97302114,393.6695148
37356,20180213,236,35,112,15,952,20.02667604,87.85126346,844.1220605
37357,20210827,76,26,77,5,680,83.28395376,37.67701911,559.0390271
37358,20200520,81,81,96,10,641,53.59958447,69.95339833,517.4470172
37359,20220116,71,74,146,9,593,53.30101162,46.79861024,492.9003781
37360,20160619,156,61,29,8,359,53.5280993,34.69356264,270.7783381
37361,20140618,54,13,189,5,872,58.94467531,46.38458967,766.670735
37362,20200302,133,85,32,6,482,23.4335441,54.81525085,403.7512051
37363,20161211,151,68,151,10,813,118.5755798,77.86195065,616.5624696
37364,20171111,218,72,53,12,756,112.7406515,42.23346814,601.0258804
37365,20181005,152,50,103,2,269,27.33791281,23.113349,218.5487382
37366,20170821,69,36,184,19,816,89.27871494,52.23101205,674.490273
37367,20200803,175,31,31,13,584,13.50960173,69.83093303,500.6594652
37368,20191004,37,80,214,17,878,70.02982247,87.64363928,720.3265382
37369,20170501,78,76,138,20,377,19.78777567,41.13151467,316.0807097
37370,20171009,185,68,97,11,785,116.1476218,68.10241231,600.7499659
37371,20181203,62,68,8,19,767,113.0679492,89.46501004,564.4670408
37372,20191202,206,66,217,4,691,103.1928883,95.91883426,491.8882775
37373,20160220,43,6,85,3,302,37.66318861,15.6139929,248.7228185
37374,20190707,224,1,162,7,899,118.8990627,68.86033532,711.240602
37375,20160620,42,71,32,11,591,52.95006974,32.46399777,505.5859325
37376,20231206,53,37,24,20,764,58.9907942,112.9422608,592.066945
37377,20220625,70,7,79,10,952,77.05019792,68.71495047,806.2348516
37378,20160301,60,35,113,6,869,48.87605305,115.0557209,705.068226
37379,20141207,11,85,38,8,513,19.10263844,33.50983197,460.3875296
37380,20160428,241,88,38,13,748,101.7234489,42.62623768,603.6503135
37381,20151220,126,47,127,17,301,23.42716232,29.69996701,247.8728707
37382,20180701,108,97,103,16,204,21.73053138,23.03483645,159.2346322
37383,20210415,104,64,197,19,212,22.15641521,10.88157287,178.9620119
37384,20160701,27,59,81,1,359,13.4811258,40.52304205,304.9958322
37385,20210926,57,81,73,16,661,78.51352431,95.61167449,486.8748012
37386,20160527,53,15,174,19,119,6.831747042,9.215951097,102.9523019
37387,20140309,130,87,163,3,738,16.94576745,98.84265415,622.2115784
37388,20200204,40,65,57,5,831,82.52083405,57.25702954,691.2221364
37389,20200411,222,62,97,1,329,16.30677643,36.67572779,276.0174958
37390,20150126,60,91,24,19,880,81.79503072,105.7457418,692.4592275
37391,20180520,117,77,120,12,613,34.50781841,88.05196307,490.4402185
37392,20191231,187,54,181,19,945,63.99465483,103.9979232,777.007422
37393,20200913,166,12,43,11,212,11.59849601,27.37707947,173.0244245
37394,20140427,189,2,110,7,627,40.58083452,93.47798471,492.9411808
37395,20190325,37,51,213,12,188,5.632204161,27.86468715,154.5031087
37396,20171110,113,52,36,2,491,30.6066709,38.69371255,421.6996165
37397,20230311,187,38,71,10,229,18.69530446,21.82395332,188.4807422
37398,20191104,213,72,49,20,631,21.11656534,46.98170271,562.901732
37399,20150112,28,8,130,17,729,95.93619452,70.94905907,562.1147464
37400,20200508,141,35,191,1,857,28.35207357,50.74644685,777.9014796
37401,20170710,77,1,181,20,442,40.55643298,49.90438774,351.5391793
37402,20230630,171,22,152,5,989,39.54248804,99.51650441,849.9410075
37403,20240609,94,43,206,16,774,82.44272963,88.73529359,602.8219768
37404,20240718,138,23,204,17,924,122.9985356,137.0247374,663.976727
37405,20201226,120,38,78,11,429,38.50456147,39.44093492,351.0545036
37406,20220501,77,75,192,2,320,21.82527062,38.18545104,259.9892783
37407,20160720,243,58,57,16,649,41.17076356,94.63379679,513.1954397
37408,20200813,190,34,109,8,282,29.48532545,35.85831851,216.656356
37409,20170216,67,98,189,2,558,61.83266065,70.79025365,425.3770857
37410,20240504,98,93,140,13,999,78.2635498,140.2152924,780.5211578
37411,20151104,3,7,199,4,799,88.74842989,68.32031705,641.9312531
37412,20190616,171,77,116,17,317,43.53741968,26.06145328,247.401127
37413,20150731,135,20,39,1,455,33.47851305,49.23398631,372.2875006
37414,20200403,246,93,48,6,135,5.769191766,19.15560859,110.0751996
37415,20170828,130,11,206,7,176,12.72876182,19.34638808,143.9248501
37416,20181017,155,30,203,20,418,9.378929769,29.05950461,379.5615656
37417,20140108,105,41,7,14,245,18.38090845,29.93567609,196.6834155
37418,20230219,207,94,110,9,658,91.71209865,93.43191317,472.8559882
37419,20150625,192,10,183,5,764,17.64994399,97.77580514,648.5742509
37420,20210312,249,65,86,9,531,37.98063034,41.70233872,451.3170309
37421,20160902,237,84,165,9,280,12.44122304,38.60491805,228.9538589
37422,20170626,5,52,83,19,102,6.937287877,13.28318963,81.77952249
37423,20221230,155,76,17,17,876,87.94765789,90.01322034,698.0391218
37424,20181004,149,17,94,6,700,18.35231419,49.19205136,632.4556344
37425,20150427,197,24,139,5,907,55.94114977,126.9472388,724.1116114
37426,20150228,32,92,193,9,883,22.58176432,115.4480632,744.9701724
37427,20170705,31,12,212,1,831,98.74863987,58.87668227,673.3746779
37428,20190421,116,91,74,18,842,95.17099225,53.52444831,693.3045594
37429,20150916,93,42,67,15,530,22.66178529,37.79813785,469.5400769
37430,20160201,6,58,201,12,226,18.55996968,11.8809298,195.5591005
37431,20190312,187,43,191,11,965,42.75775185,94.15022286,828.0920253
37432,20230616,218,4,123,7,892,91.48348495,96.58315946,703.9333556
37433,20190310,52,6,195,12,359,22.15190633,47.22746694,289.6206267
37434,20220226,170,54,127,17,530,38.30534907,58.41329445,433.2813565
37435,20190604,200,45,123,10,541,72.94565342,33.54522585,434.5091207
37436,20230713,163,1,37,6,419,11.55545008,37.53179171,369.9127582
37437,20200401,60,74,45,13,621,81.79827004,73.72812235,465.4736076
37438,20180216,131,91,114,1,802,60.37970355,83.25400584,658.3662906
37439,20210919,159,35,207,15,639,91.62073649,67.80003607,479.5792274
37440,20221027,231,79,72,20,490,67.81780981,36.37515297,385.8070372
37441,20200226,18,40,43,3,472,15.07805493,32.55740243,424.3645426
37442,20161016,17,10,152,11,966,21.85747858,72.53204746,871.610474
